step,loss,spectral_loss,spacing_loss,smoothness_loss,prime_loss
326,0.6801912188529968,0.07529377192258835,1.2097426652908325,0.002610227093100548,0.0
327,0.6801450252532959,0.07529211789369583,1.209653377532959,0.002624038839712739,0.0
328,0.6800752282142639,0.07529087364673615,1.209515929222107,0.002637835219502449,0.0
329,0.6800077557563782,0.07529063522815704,1.2093812227249146,0.002651614136993885,0.0
330,0.6799516677856445,0.07528941333293915,1.2092711925506592,0.002665376290678978,0.0
331,0.6798980236053467,0.07528799772262573,1.2091665267944336,0.0026790795382112265,0.0
332,0.6798246502876282,0.07528672367334366,1.2090219259262085,0.00269273086450994,0.0
333,0.6797693371772766,0.07528708130121231,1.208910346031189,0.0027063346933573484,0.0
334,0.6795737147331238,0.07528500258922577,1.2085230350494385,0.002719896612688899,0.0
335,0.679588258266449,0.07528508454561234,1.2085516452789307,0.002733559114858508,0.0
336,0.6794144511222839,0.07528211921453476,1.208209753036499,0.0027473706286400557,0.0
337,0.6793792247772217,0.07528138905763626,1.20814049243927,0.002761255716904998,0.0
338,0.6793186664581299,0.07528066635131836,1.2080204486846924,0.0027752055320888758,0.0
339,0.6792408227920532,0.07528109848499298,1.207863688468933,0.0027892114594578743,0.0
340,0.6791914105415344,0.07527930289506912,1.207768201828003,0.0028032674454152584,0.0
341,0.6790955066680908,0.07527820020914078,1.207578182220459,0.0028173679020255804,0.0
342,0.6790294647216797,0.07527747005224228,1.2074474096298218,0.0028314730152487755,0.0
343,0.6789654493331909,0.07527682930231094,1.2073203325271606,0.0028456267900764942,0.0
344,0.678892970085144,0.07527533173561096,1.207177996635437,0.002859781961888075,0.0
345,0.6788225173950195,0.07527308166027069,1.2070413827896118,0.0028739359695464373,0.0
346,0.6787779331207275,0.07527311146259308,1.2069518566131592,0.0028880401514470577,0.0
347,0.6787026524543762,0.07527288794517517,1.206801414489746,0.0029022740200161934,0.0
348,0.6786149740219116,0.07527118176221848,1.2066292762756348,0.0029166261665523052,0.0
349,0.6785664558410645,0.07527078688144684,1.2065327167510986,0.0029310856480151415,0.0
350,0.6785144209861755,0.07526949793100357,1.2064309120178223,0.0029454873874783516,0.0
351,0.6784401535987854,0.07526704668998718,1.2062870264053345,0.0029599990230053663,0.0
352,0.6783613562583923,0.07526745647192001,1.2061283588409424,0.0029744955245405436,0.0
353,0.6783085465431213,0.0752652958035469,1.2060267925262451,0.0029889403376728296,0.0
354,0.678223192691803,0.07526583969593048,1.2058546543121338,0.0030033381190150976,0.0
355,0.6781570911407471,0.07526430487632751,1.2057253122329712,0.0030176942236721516,0.0
356,0.678104043006897,0.0752621740102768,1.2056230306625366,0.003032013541087508,0.0
357,0.6780346035957336,0.07526207715272903,1.20548415184021,0.0030464266892522573,0.0
358,0.6779767274856567,0.07526076585054398,1.2053706645965576,0.0030608028173446655,0.0
359,0.6778903603553772,0.0752599686384201,1.2051992416381836,0.0030752685852348804,0.0
360,0.6778523921966553,0.07525860518217087,1.2051258087158203,0.003089812584221363,0.0
361,0.6777850985527039,0.07525882124900818,1.2049905061721802,0.0031044259667396545,0.0
362,0.677730143070221,0.07525826245546341,1.2048814296722412,0.00311916577629745,0.0
363,0.6776435375213623,0.07525596767663956,1.2047123908996582,0.0031340199057012796,0.0
364,0.6775708794593811,0.07525543123483658,1.2045679092407227,0.00314897857606411,0.0
365,0.6775135397911072,0.07525433599948883,1.2044551372528076,0.0031638839282095432,0.0
366,0.6774280667304993,0.07525309920310974,1.2042863368988037,0.0031787396874278784,0.0
367,0.6773706674575806,0.07525291293859482,1.2041716575622559,0.0031935982406139374,0.0
368,0.6772989630699158,0.0752514973282814,1.2040307521820068,0.003208458423614502,0.0
369,0.6772261261940002,0.07524973154067993,1.2038882970809937,0.0032233959063887596,0.0
370,0.6771754026412964,0.0752488523721695,1.20378839969635,0.0032382914796471596,0.0
371,0.6771021485328674,0.0752480998635292,1.2036429643630981,0.003253150498494506,0.0
372,0.6770577430725098,0.07524752616882324,1.2035551071166992,0.00326814828440547,0.0
373,0.6769824028015137,0.07524671405553818,1.203405737876892,0.003283151425421238,0.0
374,0.6769339442253113,0.07524507492780685,1.203311800956726,0.003298283787444234,0.0
375,0.676843523979187,0.0752444714307785,1.2031317949295044,0.0033134876284748316,0.0
376,0.676793098449707,0.07524314522743225,1.2030333280563354,0.0033286483958363533,0.0
377,0.6767197251319885,0.07524263113737106,1.2028872966766357,0.003343879943713546,0.0
378,0.6766594648361206,0.0752410888671875,1.2027695178985596,0.0033591738902032375,0.0
379,0.6765850186347961,0.07524009793996811,1.202622413635254,0.003374425694346428,0.0
380,0.6765205264091492,0.07523920387029648,1.2024948596954346,0.0033896397799253464,0.0
381,0.6764428615570068,0.07523922622203827,1.2023391723632812,0.003404820803552866,0.0
382,0.6763569116592407,0.0752369612455368,1.2021714448928833,0.0034200844820588827,0.0
383,0.6762685775756836,0.07523763924837112,1.2019932270050049,0.0034354212693870068,0.0
384,0.6762052178382874,0.0752352774143219,1.2018707990646362,0.0034508854150772095,0.0
385,0.6761283874511719,0.07523444294929504,1.2017184495925903,0.0034664643462747335,0.0
386,0.6760939955711365,0.07523251324892044,1.2016533613204956,0.003482093336060643,0.0
387,0.6759659647941589,0.07523183524608612,1.201398253440857,0.0034978261683136225,0.0
388,0.6759431958198547,0.07523050904273987,1.2013550996780396,0.003513653762638569,0.0
389,0.6758414506912231,0.07522990554571152,1.2011525630950928,0.0035295693669468164,0.0
390,0.6757772564888,0.0752287209033966,1.2010260820388794,0.0035454360768198967,0.0
391,0.6757134795188904,0.07522806525230408,1.2008997201919556,0.00356125645339489,0.0
392,0.6756345629692078,0.07522617280483246,1.2007452249526978,0.0035770349204540253,0.0
393,0.6755463480949402,0.07522561401128769,1.2005696296691895,0.003592774970456958,0.0
394,0.6755113005638123,0.07522575557231903,1.2004989385604858,0.003608481492847204,0.0
395,0.6754376292228699,0.0752231702208519,1.2003564834594727,0.003624158911406994,0.0
396,0.6753557324409485,0.07522327452898026,1.2001920938491821,0.0036398121155798435,0.0
397,0.6752946972846985,0.07522282004356384,1.2000706195831299,0.0036556150298565626,0.0
398,0.6752009391784668,0.0752221941947937,1.199884057044983,0.003671390935778618,0.0
399,0.6751424670219421,0.07521987706422806,1.1997714042663574,0.0036871435586363077,0.0
400,0.6750605702400208,0.07521945983171463,1.1996082067489624,0.0037030461244285107,0.0
401,0.675004243850708,0.07521799206733704,1.1994980573654175,0.003718923544511199,0.0
402,0.6749550700187683,0.07521755993366241,1.1994003057479858,0.0037349441554397345,0.0
403,0.6748793721199036,0.0752156674861908,1.1992524862289429,0.0037510946858674288,0.0
404,0.6748246550559998,0.0752144455909729,1.1991450786590576,0.0037673627957701683,0.0
405,0.6747294068336487,0.07521370053291321,1.1989556550979614,0.0037836297415196896,0.0
406,0.67465740442276,0.07521236687898636,1.198814034461975,0.0038000100757926702,0.0
407,0.6745909452438354,0.07521220296621323,1.1986812353134155,0.0038164518773555756,0.0
408,0.674534022808075,0.07521011680364609,1.1985712051391602,0.003832948161289096,0.0
409,0.6744445562362671,0.07521022111177444,1.1983916759490967,0.0038494926411658525,0.0
410,0.6743586659431458,0.07520872354507446,1.1982225179672241,0.0038659970741719007,0.0
411,0.6743285655975342,0.07520800828933716,1.1981635093688965,0.0038825534284114838,0.0
412,0.6742419004440308,0.07520604878664017,1.1979937553405762,0.0038990722969174385,0.0
413,0.6741888523101807,0.0752066969871521,1.1978859901428223,0.003915556240826845,0.0
414,0.6741281747817993,0.07520487904548645,1.197767972946167,0.003932009916752577,0.0
415,0.6740473508834839,0.07520358264446259,1.1976085901260376,0.0039484379813075066,0.0
416,0.6739807724952698,0.07520253956317902,1.1974772214889526,0.0039648450911045074,0.0
417,0.673884928226471,0.07520318776369095,1.1972838640213013,0.003981234971433878,0.0
418,0.6738407015800476,0.07520060241222382,1.1972001791000366,0.003997611813247204,0.0
419,0.6737557649612427,0.07519958913326263,1.19703209400177,0.004014026839286089,0.0
420,0.673666775226593,0.07520037889480591,1.196852207183838,0.004030550364404917,0.0
421,0.6736377477645874,0.07519762217998505,1.1967992782592773,0.004047167953103781,0.0
422,0.6735577583312988,0.07519665360450745,1.196640968322754,0.00406392477452755,0.0
423,0.6734817028045654,0.07519745826721191,1.1964868307113647,0.004080755170434713,0.0
424,0.6734057664871216,0.07519569247961044,1.1963382959365845,0.004097650293260813,0.0
425,0.6733203530311584,0.07519420236349106,1.1961700916290283,0.004114604089409113,0.0
426,0.6732558012008667,0.07519357651472092,1.1960418224334717,0.004131612367928028,0.0
427,0.6731951832771301,0.07519148290157318,1.1959244012832642,0.00414859177544713,0.0
428,0.6731250286102295,0.07519116252660751,1.1957844495773315,0.004165629856288433,0.0
429,0.6730715036392212,0.07519099116325378,1.1956772804260254,0.004182781092822552,0.0
430,0.6729819178581238,0.0751895010471344,1.1955007314682007,0.004199946764856577,0.0
431,0.6729758977890015,0.07518839091062546,1.1954905986785889,0.004217082168906927,0.0
432,0.6728392243385315,0.07518725097179413,1.1952192783355713,0.004234235268086195,0.0
433,0.6727777123451233,0.0751868188381195,1.195096731185913,0.0042514014057815075,0.0
434,0.672697126865387,0.07518570870161057,1.1949374675750732,0.004268544260412455,0.0
435,0.6726351380348206,0.07518460601568222,1.1948153972625732,0.004285704344511032,0.0
436,0.6725749969482422,0.0751831978559494,1.1946974992752075,0.004302846733480692,0.0
437,0.6724964380264282,0.07518167048692703,1.1945431232452393,0.004320085514336824,0.0
438,0.6724568009376526,0.07518204301595688,1.194462776184082,0.004337306134402752,0.0
439,0.6723824143409729,0.07517983764410019,1.1943180561065674,0.004354551900178194,0.0
440,0.6723129153251648,0.07517950236797333,1.1941794157028198,0.00437193876132369,0.0
441,0.6722234487533569,0.07517839223146439,1.194002389907837,0.004389408975839615,0.0
442,0.6721765398979187,0.07517831772565842,1.1939083337783813,0.004406952299177647,0.0
443,0.6720892190933228,0.07517708837985992,1.1937358379364014,0.004424559883773327,0.0
444,0.6720056533813477,0.07517633587121964,1.1935697793960571,0.004442226141691208,0.0
445,0.6719722151756287,0.07517427206039429,1.1935067176818848,0.004459945019334555,0.0
446,0.6718761920928955,0.07517244666814804,1.1933180093765259,0.004477638751268387,0.0
447,0.6718094348907471,0.07517274469137192,1.1931835412979126,0.004495390225201845,0.0
448,0.6717530488967896,0.07517185062170029,1.1930721998214722,0.004513118416070938,0.0
449,0.6717091798782349,0.07517123967409134,1.1929852962493896,0.00453087268397212,0.0
450,0.671587347984314,0.07516943663358688,1.1927448511123657,0.004548648837953806,0.0
451,0.6715401411056519,0.07516779750585556,1.1926534175872803,0.00456644594669342,0.0
452,0.6714673042297363,0.07516706734895706,1.1925088167190552,0.004584260750561953,0.0
453,0.6714104413986206,0.07516666501760483,1.192395567893982,0.004602094646543264,0.0
454,0.6713265180587769,0.07516541332006454,1.1922298669815063,0.004619915969669819,0.0
455,0.6712808012962341,0.07516337931156158,1.192142128944397,0.0046377298422157764,0.0
456,0.6712259650230408,0.07516477257013321,1.1920292377471924,0.004655536729842424,0.0
457,0.6711275577545166,0.07516160607337952,1.1918385028839111,0.004673492629081011,0.0
458,0.671037495136261,0.07516136765480042,1.1916583776474,0.004691540263593197,0.0
459,0.6709715127944946,0.07515942305326462,1.1915299892425537,0.004709573462605476,0.0
460,0.6709474921226501,0.07516053318977356,1.1914793252944946,0.004727693274617195,0.0
461,0.6708945631980896,0.0751575380563736,1.191379189491272,0.00474593648687005,0.0
462,0.6708048582077026,0.07515908032655716,1.191196322441101,0.004764290992170572,0.0
463,0.6706933975219727,0.07515552639961243,1.1909801959991455,0.0047827474772930145,0.0
464,0.6706594824790955,0.07515674829483032,1.1909093856811523,0.0048012565821409225,0.0
465,0.6706094741821289,0.07515482604503632,1.1908128261566162,0.004819776397198439,0.0
466,0.6705343723297119,0.0751543790102005,1.19066321849823,0.0048383912071585655,0.0
467,0.6704604029655457,0.07515139877796173,1.1905208826065063,0.004857011139392853,0.0
468,0.6703774929046631,0.07515040785074234,1.1903566122055054,0.004875723272562027,0.0
469,0.6703314185142517,0.07514964789152145,1.1902656555175781,0.004894436802715063,0.0
470,0.6702479124069214,0.07514767348766327,1.190102219581604,0.004913151729851961,0.0
471,0.6701642274856567,0.07514543831348419,1.189939022064209,0.004931869450956583,0.0
472,0.6700872778892517,0.07514557987451553,1.189784288406372,0.004950570408254862,0.0
473,0.6700294613838196,0.07514453679323196,1.189670443534851,0.004969257861375809,0.0
474,0.6699564456939697,0.07514314353466034,1.1895267963409424,0.0049879346042871475,0.0
475,0.6698875427246094,0.07514239847660065,1.1893901824951172,0.00500660203397274,0.0
476,0.6697948575019836,0.07514085620641708,1.1892075538635254,0.005025265272706747,0.0
477,0.6697482466697693,0.07513881474733353,1.1891180276870728,0.0050440295599401,0.0
478,0.6696680784225464,0.07513878494501114,1.1889573335647583,0.005062880925834179,0.0
479,0.6695940494537354,0.07513854652643204,1.1888092756271362,0.00508172158151865,0.0
480,0.669553816318512,0.07513611018657684,1.1887333393096924,0.005100645590573549,0.0
481,0.6694616675376892,0.07513624429702759,1.1885484457015991,0.005119643174111843,0.0
482,0.669387698173523,0.07513502985239029,1.188402533531189,0.005138705018907785,0.0
483,0.669313907623291,0.07513421773910522,1.1882562637329102,0.00515782693400979,0.0
484,0.6692497134208679,0.0751323401927948,1.1881310939788818,0.005177004262804985,0.0
485,0.6691604852676392,0.07513228058815002,1.1879525184631348,0.005196232348680496,0.0
486,0.6691111922264099,0.07513055950403214,1.187856912612915,0.005215446464717388,0.0
487,0.6690249443054199,0.07513020187616348,1.1876847743988037,0.005234650336205959,0.0
488,0.668955385684967,0.07512958347797394,1.1875466108322144,0.005253844428807497,0.0
489,0.6688929200172424,0.07512834668159485,1.1874237060546875,0.0052730324678123,0.0
490,0.6688172817230225,0.07512692362070084,1.1872748136520386,0.005292216315865517,0.0
491,0.6687846183776855,0.0751287117600441,1.1872055530548096,0.005311399232596159,0.0
492,0.668684720993042,0.07512561976909637,1.1870115995407104,0.005330721847712994,0.0
493,0.6686619520187378,0.07512596249580383,1.186964988708496,0.005350119434297085,0.0
494,0.6685920357704163,0.07512474805116653,1.1868271827697754,0.0053696357645094395,0.0
495,0.6685438752174377,0.07512450963258743,1.186730980873108,0.005389180965721607,0.0
496,0.6684490442276001,0.07512212544679642,1.186545729637146,0.0054087527096271515,0.0
497,0.6683880686759949,0.07512171566486359,1.1864241361618042,0.005428347736597061,0.0
498,0.6683081388473511,0.07511967420578003,1.1862679719924927,0.005447966046631336,0.0
499,0.6682137846946716,0.07511945068836212,1.1860793828964233,0.005467699840664864,0.0
500,0.6681270599365234,0.07511655986309052,1.1859111785888672,0.005487537477165461,0.0
501,0.6680955290794373,0.07511754333972931,1.1858458518981934,0.005507437977939844,0.0
502,0.6680119037628174,0.07511522620916367,1.1856828927993774,0.005527430213987827,0.0
503,0.6679394841194153,0.0751144140958786,1.1855391263961792,0.005547507666051388,0.0
504,0.6678791642189026,0.07511256635189056,1.1854218244552612,0.005567663814872503,0.0
505,0.6677924394607544,0.07511262595653534,1.1852478981018066,0.005587825085967779,0.0
506,0.6677258610725403,0.07511015981435776,1.1851192712783813,0.00560806505382061,0.0
507,0.667654812335968,0.0751081183552742,1.184980869293213,0.005628287326544523,0.0
508,0.667553722858429,0.07510704547166824,1.1847803592681885,0.005648492835462093,0.0
509,0.6674816608428955,0.07510621845722198,1.1846375465393066,0.005668683908879757,0.0
510,0.6674320101737976,0.07510584592819214,1.1845386028289795,0.005688863340765238,0.0
511,0.6673703193664551,0.07510404288768768,1.1844183206558228,0.0057090334594249725,0.0
512,0.6672974824905396,0.0751037448644638,1.1842728853225708,0.00572919799014926,0.0
513,0.6672210097312927,0.07510192692279816,1.184123158454895,0.005749358795583248,0.0
514,0.6671712398529053,0.07510164380073547,1.1840238571166992,0.005769519601017237,0.0
515,0.6670985817909241,0.075100377202034,1.1838806867599487,0.005789774004369974,0.0
516,0.6669963002204895,0.07509984821081161,1.1836767196655273,0.0058101085014641285,0.0
517,0.6669460535049438,0.07509817183017731,1.1835792064666748,0.005830513313412666,0.0
518,0.6668577194213867,0.07509774714708328,1.1834028959274292,0.005850982386618853,0.0
519,0.6668041348457336,0.07509661465883255,1.1832976341247559,0.005871508736163378,0.0
520,0.6667434573173523,0.07509536296129227,1.1831783056259155,0.005892088636755943,0.0
521,0.6666522026062012,0.07509365677833557,1.182998776435852,0.005912718363106251,0.0
522,0.6665787696838379,0.0750926285982132,1.1828536987304688,0.005933395121246576,0.0
523,0.6665482521057129,0.07509191334247589,1.1827936172485352,0.005954115651547909,0.0
524,0.6664506196975708,0.07509153336286545,1.1825987100601196,0.005974834319204092,0.0
525,0.6663877964019775,0.07508966326713562,1.182476282119751,0.005995601415634155,0.0
526,0.6662947535514832,0.07508906722068787,1.1822911500930786,0.006016368046402931,0.0
527,0.6662460565567017,0.07508767396211624,1.182196021080017,0.006037186365574598,0.0
528,0.666162371635437,0.07508598268032074,1.1820316314697266,0.00605800561606884,0.0
529,0.6661078929901123,0.07508465647697449,1.181924819946289,0.006078824866563082,0.0
530,0.666033923625946,0.07508441805839539,1.1817771196365356,0.0060996487736701965,0.0
531,0.6659741401672363,0.07508450746536255,1.181656837463379,0.006120475474745035,0.0
532,0.6658867001533508,0.07508277148008347,1.1814850568771362,0.006141310092061758,0.0
533,0.6658223271369934,0.07508180290460587,1.181357741355896,0.006162152159959078,0.0
534,0.6657668948173523,0.07508008927106857,1.181249976158142,0.006183004472404718,0.0
535,0.6656647324562073,0.07508010417222977,1.1810451745986938,0.006203869823366404,0.0
536,0.665589451789856,0.07507959008216858,1.1808953285217285,0.006224748678505421,0.0
537,0.6655178666114807,0.07507763803005219,1.1807554960250854,0.006245644763112068,0.0
538,0.6654483675956726,0.07507786154747009,1.180615782737732,0.006266559474170208,0.0
539,0.6654055714607239,0.07507731765508652,1.1805307865142822,0.006287493743002415,0.0
540,0.6652839183807373,0.07507544755935669,1.1802908182144165,0.006308449432253838,0.0
541,0.6652318239212036,0.07507545500993729,1.180186152458191,0.006329428870230913,0.0
542,0.6651633381843567,0.07507417351007462,1.180051326751709,0.006350570823997259,0.0
543,0.665104329586029,0.07507303357124329,1.1799352169036865,0.0063717723824083805,0.0
544,0.6650174260139465,0.07507290691137314,1.1797611713409424,0.006393113173544407,0.0
545,0.6649447083473206,0.07507123798131943,1.1796187162399292,0.006414580158889294,0.0
546,0.6648799777030945,0.07507055252790451,1.179490089416504,0.006436115596443415,0.0
547,0.6648010611534119,0.07506853342056274,1.1793359518051147,0.006457757670432329,0.0
548,0.6647398471832275,0.07506773620843887,1.179214596748352,0.006479496136307716,0.0
549,0.6646613478660583,0.07506654411554337,1.1790595054626465,0.0065012830309569836,0.0
550,0.6645717620849609,0.07506600767374039,1.178881049156189,0.006523113697767258,0.0
551,0.6645178198814392,0.07506531476974487,1.178774118423462,0.006544986739754677,0.0
552,0.6644473671913147,0.07506387680768967,1.178635597229004,0.006566856987774372,0.0
553,0.6643741130828857,0.07506216317415237,1.1784921884536743,0.006588772404938936,0.0
554,0.6643174290657043,0.07506099343299866,1.1783806085586548,0.0066106878221035,0.0
555,0.6642372608184814,0.07505958527326584,1.17822265625,0.006632604636251926,0.0
556,0.6641879677772522,0.07505834847688675,1.1781262159347534,0.006654574070125818,0.0
557,0.6640902161598206,0.07505729049444199,1.1779323816299438,0.0066765472292900085,0.0
558,0.6640441417694092,0.07505563646554947,1.1778429746627808,0.006698523182421923,0.0
559,0.6639456152915955,0.07505584508180618,1.1776450872421265,0.006720505189150572,0.0
560,0.6638850569725037,0.07505530118942261,1.1775246858596802,0.006742493249475956,0.0
561,0.6638067364692688,0.07505454868078232,1.1773691177368164,0.006764491554349661,0.0
562,0.6637217402458191,0.07505333423614502,1.1772010326385498,0.006786500569432974,0.0
563,0.6636713147163391,0.07505221664905548,1.1771020889282227,0.0068085226230323315,0.0
564,0.6635748147964478,0.07505057007074356,1.1769118309020996,0.0068305605091154575,0.0
565,0.6635010242462158,0.0750502273440361,1.1767644882202148,0.006852617487311363,0.0
566,0.6634719371795654,0.07504814863204956,1.1767101287841797,0.006874765735119581,0.0
567,0.6633719801902771,0.07504789531230927,1.176510214805603,0.00689699687063694,0.0
568,0.6633261442184448,0.0750473290681839,1.1764192581176758,0.006919299717992544,0.0
569,0.6632407903671265,0.07504545152187347,1.176251769065857,0.006941666826605797,0.0
570,0.6631460785865784,0.07504542171955109,1.1760621070861816,0.0069640930742025375,0.0
571,0.6630828380584717,0.07504433393478394,1.175937294960022,0.006986573338508606,0.0
572,0.6629946827888489,0.07504288852214813,1.1757633686065674,0.0070091052912175655,0.0
573,0.6629322171211243,0.07504255324602127,1.1756386756896973,0.007031652145087719,0.0
574,0.6628396511077881,0.0750415250658989,1.175455093383789,0.007054307963699102,0.0
575,0.6628087759017944,0.07504070550203323,1.1753946542739868,0.007077009882777929,0.0
576,0.662752091884613,0.0750405415892601,1.1752811670303345,0.00709977000951767,0.0
577,0.6626436710357666,0.07503818720579147,1.1750684976577759,0.007122579496353865,0.0
578,0.6626132130622864,0.07503683120012283,1.175009846687317,0.007145392242819071,0.0
579,0.66252201795578,0.07503511756658554,1.174830436706543,0.007168251555413008,0.0
580,0.6624274849891663,0.07503435760736465,1.1746424436569214,0.007191167678683996,0.0
581,0.6623756289482117,0.0750347301363945,1.1745375394821167,0.00721408985555172,0.0
582,0.6622856855392456,0.07503342628479004,1.1743597984313965,0.00723701948300004,0.0
583,0.6622239351272583,0.07503200322389603,1.174238681793213,0.00725995609536767,0.0
584,0.6621423363685608,0.07503101974725723,1.1740769147872925,0.00728290481492877,0.0
585,0.6620751619338989,0.07502920925617218,1.1739457845687866,0.007305924780666828,0.0
586,0.661994457244873,0.07502803206443787,1.1737862825393677,0.007329006679356098,0.0
587,0.6619436740875244,0.07502695173025131,1.1736865043640137,0.007352148182690144,0.0
588,0.6618748307228088,0.07502643018960953,1.1735492944717407,0.0073753404431045055,0.0
589,0.6617811918258667,0.07502388954162598,1.173366665840149,0.0073985811322927475,0.0
590,0.6617171168327332,0.07502403855323792,1.173237681388855,0.007421867456287146,0.0
591,0.6616582870483398,0.07502347230911255,1.1731207370758057,0.007445195224136114,0.0
592,0.6615919470787048,0.07502178847789764,1.1729909181594849,0.007468542084097862,0.0
593,0.6614953279495239,0.07502225786447525,1.1727962493896484,0.007491905242204666,0.0
594,0.6614441871643066,0.07502038031816483,1.1726973056793213,0.0075152842327952385,0.0
595,0.6613765358924866,0.07501886785030365,1.1725645065307617,0.0075386809185147285,0.0
596,0.6612927317619324,0.07501763105392456,1.1723989248275757,0.007562095299363136,0.0
597,0.6611865162849426,0.07501649856567383,1.1721882820129395,0.007585527375340462,0.0
598,0.661156177520752,0.07501671463251114,1.1721266508102417,0.007608979474753141,0.0
599,0.6610918045043945,0.07501405477523804,1.1720027923583984,0.007632557302713394,0.0
600,0.6610017418861389,0.07501397281885147,1.171822428703308,0.00765619520097971,0.0
601,0.6609300971031189,0.07501240819692612,1.1716818809509277,0.007679940667003393,0.0
602,0.6608786582946777,0.07501134276390076,1.1715805530548096,0.0077037326991558075,0.0
603,0.6607955694198608,0.07501015812158585,1.1714162826538086,0.007727620657533407,0.0
604,0.6606886386871338,0.07501030713319778,1.1712017059326172,0.00775151839479804,0.0
605,0.6606652736663818,0.0750088095664978,1.1711573600769043,0.007775461301207542,0.0
606,0.6605730652809143,0.07500723004341125,1.170975685119629,0.0077994451858103275,0.0
607,0.6605044007301331,0.07500524818897247,1.1708418130874634,0.007823467254638672,0.0
608,0.6604341864585876,0.07500533759593964,1.1707006692886353,0.007847506552934647,0.0
609,0.6603447198867798,0.07500486075878143,1.1705222129821777,0.007871562615036964,0.0
610,0.6602868437767029,0.07500232756137848,1.1704111099243164,0.0078956363722682,0.0
611,0.6602133512496948,0.07500206679105759,1.1702641248703003,0.007919725961983204,0.0
612,0.6601498126983643,0.07500053197145462,1.1701396703720093,0.007943833246827126,0.0
613,0.6600636839866638,0.07500039786100388,1.1699671745300293,0.00796800572425127,0.0
614,0.6600051522254944,0.07499831169843674,1.1698538064956665,0.007992192171514034,0.0
615,0.6599075198173523,0.07499811053276062,1.1696584224700928,0.00801644567400217,0.0
616,0.6598681807518005,0.07499775290489197,1.169580101966858,0.008040755987167358,0.0
617,0.6597838997840881,0.07499540597200394,1.1694157123565674,0.00806511752307415,0.0
618,0.6596961617469788,0.07499493658542633,1.1692407131195068,0.008089498616755009,0.0
619,0.6596387624740601,0.07499385625123978,1.1691275835037231,0.008113930933177471,0.0
620,0.6595702171325684,0.07499269396066666,1.168992280960083,0.008138382807374,0.0
621,0.6594829559326172,0.07499196380376816,1.168818712234497,0.008162886835634708,0.0
622,0.6594097018241882,0.07499122619628906,1.1686731576919556,0.008187439292669296,0.0
623,0.6593532562255859,0.07498892396688461,1.1685644388198853,0.008212014101445675,0.0
624,0.6592655181884766,0.07498784363269806,1.1683906316757202,0.008236612193286419,0.0
625,0.6592093706130981,0.07498724013566971,1.1682790517807007,0.008261234499514103,0.0
626,0.6591564416885376,0.07498679310083389,1.1681735515594482,0.008285878226161003,0.0
627,0.6590749025344849,0.07498392462730408,1.1680158376693726,0.00831063836812973,0.0
628,0.6590002179145813,0.07498445361852646,1.1678649187088013,0.008335449732840061,0.0
629,0.658936619758606,0.07498349249362946,1.1677390336990356,0.008360360749065876,0.0
630,0.6588314175605774,0.07498133927583694,1.1675324440002441,0.008385362103581429,0.0
631,0.658790111541748,0.07498165220022202,1.1674487590789795,0.008410446345806122,0.0
632,0.6587071418762207,0.07498013228178024,1.1672853231430054,0.008435581810772419,0.0
633,0.6586383581161499,0.07497785985469818,1.1671518087387085,0.008460751734673977,0.0
634,0.6586214303970337,0.07497940957546234,1.1671142578125,0.008485937491059303,0.0
635,0.6584970951080322,0.07497647404670715,1.1668710708618164,0.008511173538863659,0.0
636,0.658419132232666,0.0749746784567833,1.1667182445526123,0.008536421693861485,0.0
637,0.6583645343780518,0.07497265934944153,1.1666126251220703,0.008561715483665466,0.0
638,0.6582757830619812,0.07497256994247437,1.166434645652771,0.008587049320340157,0.0
639,0.6582444310188293,0.07497328519821167,1.1663700342178345,0.008612398989498615,0.0
640,0.6581620573997498,0.07497197389602661,1.1662074327468872,0.008637805469334126,0.0
641,0.6580899953842163,0.07496904581785202,1.16606867313385,0.00866326317191124,0.0
642,0.6580376625061035,0.07496907562017441,1.1659634113311768,0.008688767440617085,0.0
643,0.6579039096832275,0.07496640831232071,1.1657006740570068,0.008714310824871063,0.0
644,0.6578781008720398,0.07496742159128189,1.1656465530395508,0.008739868178963661,0.0
645,0.6577495336532593,0.07496526092290878,1.1653932332992554,0.008765466511249542,0.0
646,0.6576813459396362,0.0749649628996849,1.1652569770812988,0.008791107684373856,0.0
647,0.6576166152954102,0.07496357709169388,1.1651297807693481,0.008816784247756004,0.0
648,0.6575614213943481,0.0749616026878357,1.1650227308273315,0.008842527866363525,0.0
649,0.6574785113334656,0.07496104389429092,1.1648575067520142,0.008868326433002949,0.0
650,0.6573904752731323,0.07496008276939392,1.1646828651428223,0.008894175291061401,0.0
651,0.657335102558136,0.07495899498462677,1.1645737886428833,0.008920065127313137,0.0
652,0.6572597622871399,0.0749574676156044,1.1644256114959717,0.008945994079113007,0.0
653,0.6572193503379822,0.07495538890361786,1.1643484830856323,0.008971958421170712,0.0
654,0.6571033000946045,0.07495394349098206,1.1641186475753784,0.008997954428195953,0.0
655,0.6570597887039185,0.07495489716529846,1.1640293598175049,0.009023981168866158,0.0
656,0.6569891571998596,0.07495246827602386,1.163892388343811,0.009050039574503899,0.0
657,0.6569346785545349,0.07495168596506119,1.163784384727478,0.009076129645109177,0.0
658,0.6568583250045776,0.07495050132274628,1.1636335849761963,0.009102246724069118,0.0
